Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Stevan Jovetic,FW,Monaco,Ligue 1,793.9666666666664,205,0.8863377368843114,80.90292682926832
Rachid Ghezzal,Mid,Monaco,Ligue 1,1081.9,457,0.9799278119845164,80.38818380743989
João Moutinho,Mid,Monaco,Ligue 1,4839.549999999998,2782,1.0190586086030071,86.10165348670036
Keita,Mid,Monaco,Ligue 1,1535.8333333333335,326,0.965006036093532,79.7858895705522
Guido Carrillo,FW,Monaco,Ligue 1,1105.6,142,0.9783924514534936,84.93380281690138
Andrea Raggi,Def,Monaco,Ligue 1,2705.3,938,0.9925359158885986,79.69936034115153
Adama Traoré,Mid,Monaco,Ligue 1,479.83333333333337,163,1.0053688062100337,89.70245398773002
Tiemoué Bakayoko,Mid,Monaco,Ligue 1,2238.583333333333,1163,1.0181399077002495,88.92854686156507
Kylian Mbappe,FW,Monaco,Ligue 1,1599.9000000000005,350,0.9614988907220974,76.3688571428571
Benjamin Mendy,Def,Monaco,Ligue 1,2016.3666666666668,856,1.0014786140480116,69.29007009345808
Bernardo Silva,Mid,Monaco,Ligue 1,2802.683333333333,1075,1.030545705233234,78.80223255813972
Valère Germain,FW,Monaco,Ligue 1,2226.0333333333333,487,0.9613338323463156,83.94394250513342
Jorge,Def,Monaco,Ligue 1,2089.15,740,0.9965772725398266,78.64756756756773
Abdou Diallo,Def,Monaco,Ligue 1,409.4,192,1.0137370475363758,85.80052083333335
Terence Kongolo,Def,Monaco,Ligue 1,269.8666666666667,102,0.9506535743323538,78.37745098039214
Nabil Dirar,Mid,Monaco,Ligue 1,935.4166666666664,413,1.029235334975059,76.6924939467312
Boschilia,Mid,Monaco,Ligue 1,543.8166666666666,176,0.9379064831929896,82.99431818181819
Kevin N'Doram,Mid,Monaco,Ligue 1,1100.15,560,1.023437717356311,89.85821428571431
Adama Diakhaby,FW,Monaco,Ligue 1,884.9166666666665,164,0.9563036979586308,80.97743902439021
Julien Serrano,Def,Monaco,Ligue 1,296.25,124,0.9566028931404574,69.1290322580645
Hernani,Mid,Saint-Etienne,Ligue 1,586.4499999999998,228,1.0073274120889515,85.775
Yann M'Vila,Mid,Saint-Etienne,Ligue 1,1550.833333333333,1192,1.0231235393253602,88.55629194630905
Oussama Tannane,FW,Saint-Etienne,Ligue 1,1620.2666666666669,453,0.976833139887445,80.45099337748341
Mathieu Debuchy,Def,Saint-Etienne,Ligue 1,1378.9499999999994,489,1.0255699904901698,76.76912065439669
Bryan Dabo,Mid,Saint-Etienne,Ligue 1,1994.85,827,0.9791195756775488,86.44836759371239
Loic Perrin,Def,Saint-Etienne,Ligue 1,4921.75,2532,1.0452843268518437,87.16646919431295
Fabien Lemoine,Mid,Saint-Etienne,Ligue 1,811.8166666666667,513,1.0314723758095907,85.98771929824576
Romain Hamouma,FW,Saint-Etienne,Ligue 1,3970.2333333333336,955,0.9965854258064846,78.382827225131
Benjamin Corgnet,FW,Saint-Etienne,Ligue 1,422.6,106,0.8356242355249296,77.89905660377356
Florentin Pogba,Def,Saint-Etienne,Ligue 1,1756.0166666666669,752,1.0101994246478407,77.79694148936167
Jordan Veretout,Mid,Saint-Etienne,Ligue 1,3089.3666666666663,1549,0.9902161847165144,86.18863783085868
Neven Subotic,Def,Saint-Etienne,Ligue 1,1513.1833333333332,772,1.006881093404853,87.60958549222812
Kévin Théophile-Catherine,Def,Saint-Etienne,Ligue 1,5155.9,2169,1.008357374014441,81.88824343015244
Rémy Cabella,Mid,Saint-Etienne,Ligue 1,2384.7166666666667,1334,1.0023258289712758,83.09010494752629
Nolan Roux,FW,Saint-Etienne,Ligue 1,1307.9166666666667,204,0.8991746197111479,79.04852941176472
Cheikh M'Bengue,Def,Saint-Etienne,Ligue 1,1747.7666666666662,568,1.0142710932738424,76.5484154929577
Vincent Pajot,Mid,Saint-Etienne,Ligue 1,2731.7,924,0.9983665309505796,88.78138528138547
Gabriel Silva,Def,Saint-Etienne,Ligue 1,2189.0499999999993,747,1.0483387472097938,79.04390896921012
Paul-Georges Ntep,Mid,Saint-Etienne,Ligue 1,540.3833333333333,154,0.9359931137649484,77.70064935064937
Kévin Monnet-Paquet,Mid,Saint-Etienne,Ligue 1,4329.766666666666,1252,1.0048288422008576,81.79353035143777
Jérémy Clément,Mid,Saint-Etienne,Ligue 1,350.86666666666673,221,1.0223725026681427,90.73031674208148
Leo Lacroix,Def,Saint-Etienne,Ligue 1,2614.2166666666667,1002,1.0141633546720796,88.56596806387242
Alexander Søderlund,FW,Saint-Etienne,Ligue 1,1258.95,176,0.9799085418694252,85.23522727272731
Kevin Malcuit,Def,Saint-Etienne,Ligue 1,2207.7666666666664,806,0.9926443754206972,76.4931761786601
Ole Selnaes,Mid,Saint-Etienne,Ligue 1,4335.799999999998,2201,0.9913050783383,86.5315765561112
Assane Diousse,Mid,Saint-Etienne,Ligue 1,1410.5666666666668,766,1.0041182116964291,88.53877284595299
Habib Maiga,Mid,Saint-Etienne,Ligue 1,1047.8666666666668,413,1.0002500625156283,80.3673123486683
Pierre-Yves Polomat,Def,Saint-Etienne,Ligue 1,687.3833333333334,290,1.0495834465696423,73.59241379310345
Arnaud Nordin,FW,Saint-Etienne,Ligue 1,660.7166666666667,158,1.0131960616088576,77.45886075949365
Henri Saivet,Mid,Saint-Etienne,Ligue 1,1846.7666666666669,656,0.9874249602744308,83.36539634146342
Ronael Pierre Gabriel,Def,Saint-Etienne,Ligue 1,2212.133333333333,785,1.0289881563935923,80.8412738853504
Robert Beric,FW,Saint-Etienne,Ligue 1,2597.3166666666666,329,0.9537020981446156,84.13860182370824
Lois Diony,FW,Saint-Etienne,Ligue 1,927.2333333333332,127,0.8635992899294731,82.0590551181102
Jonathan Bamba,FW,Saint-Etienne,Ligue 1,2697.849999999999,945,0.9873275730609464,81.88423280423294
Saidy Janko,Def,Saint-Etienne,Ligue 1,1494.8999999999994,546,0.99182716094629,79.95750915750918
Aymen Abdennour,Def,Marseille,Ligue 1,526.5833333333334,304,1.0352376193848245,91.51217105263156
Jordan Amavi,Def,Marseille,Ligue 1,2304.2333333333336,980,1.0416692750132073,81.501836734694
Valère Germain,FW,Marseille,Ligue 1,2283.55,359,0.9437865674550932,81.45933147632313
Dimitri Payet,Mid,Marseille,Ligue 1,3748.616666666667,1942,1.0167721605950395,78.70061791967053
Adil Rami,Def,Marseille,Ligue 1,3113.9833333333336,1587,1.0376445612776717,87.32394454946458
Rod Fanni,Def,Marseille,Ligue 1,2509.416666666667,1272,1.021871508074874,86.39654088050347
Florian Thauvin,FW,Marseille,Ligue 1,6117.15,2774,1.008932777001305,76.35471040615242
Luiz Gustavo,Mid,Marseille,Ligue 1,3180.0333333333338,1773,1.0278192158280344,88.62312464749009
Patrice Evra,Def,Marseille,Ligue 1,1265.4666666666665,496,1.0106957119026585,82.18548387096783
Hiroki Sakai,Def,Marseille,Ligue 1,5708.0666666666675,2323,1.0437730337173488,81.57761515281986
Rémy Cabella,FW,Marseille,Ligue 1,1688.3000000000004,866,1.0108495163226,86.01824480369532
William Vainqueur,Mid,Marseille,Ligue 1,2657.1666666666665,1720,1.0328631273633715,90.68267441860466
Tomas Hubocan,Def,Marseille,Ligue 1,1149.2166666666667,363,1.0273087346258083,82.59297520661154
Doria,Def,Marseille,Ligue 1,1539.3666666666668,730,1.0140979175124258,84.02095890410972
Karim Rekik,Def,Marseille,Ligue 1,803.75,385,1.0472952461902736,85.56363636363639
Morgan Sanson,Mid,Marseille,Ligue 1,3689.45,1414,1.0000256855912402,82.60042432814704
Bafétimbi Gomis,FW,Marseille,Ligue 1,2720.2833333333333,454,0.9372142254467551,87.1925110132159
Lucas Ocampos,Mid,Marseille,Ligue 1,2116.35,492,0.9884899144299704,82.04186991869923
Lass Diarra,Mid,Marseille,Ligue 1,774.0166666666668,434,1.0236238883678384,88.68824884792636
Henri Bedimo,Def,Marseille,Ligue 1,1273.1666666666665,564,0.9913447146358928,81.73581560283685
Clinton N'Jie,FW,Marseille,Ligue 1,1982.3,395,1.0009048427680742,81.69822784810134
Bouna Sarr,Def,Marseille,Ligue 1,2923.116666666667,1311,1.044934993701568,82.04919908466842
Grégory Sertic,Def,Marseille,Ligue 1,1062.0,524,1.0343889347368045,84.86774809160305
Rolando,Def,Marseille,Ligue 1,5395.066666666667,2581,1.029174851005989,90.16299883766004
Andre Zambo Anguissa,Mid,Marseille,Ligue 1,3252.916666666667,1750,1.0185333248562576,88.97948571428584
Maxime Lopez,Mid,Marseille,Ligue 1,3680.833333333334,3001,1.0453526161011744,85.46100744196366
Boubacar Kamara,Def,Marseille,Ligue 1,485.9,237,1.0328347558284736,89.87594936708867
Zinedine Machach,Mid,Marseille,Ligue 1,473.65,165,0.96978322902931,86.8672727272727
Franck Zambo,Mid,Marseille,Ligue 1,1400.9333333333334,889,1.0403513166706702,88.01214848143992
David Luiz,Def,PSG,Ligue 1,256.28333333333336,118,1.0667479427003963,88.97627118644066
Dani Alves,Def,PSG,Ligue 1,2165.05,1668,1.0843135721653117,80.50269784172673
Thiago Silva,Def,PSG,Ligue 1,4693.183333333333,3542,1.0552802343218761,90.96253529079584
Presnel Kimpembe,Def,PSG,Ligue 1,4373.366666666667,2935,1.0499901459037193,91.79935264054528
Layvin Kurzawa,Def,PSG,Ligue 1,3336.983333333333,1613,1.0505238884677708,83.50570365778063
Adrien Rabiot,Mid,PSG,Ligue 1,4497.333333333334,3538,1.034627108107568,90.20599208592408
Thiago Motta,Mid,PSG,Ligue 1,3499.583333333333,3754,1.043042556312687,90.61233351092156
Kylian Mbappe,FW,PSG,Ligue 1,2149.8166666666666,599,1.0437837585549954,78.69148580968286
Julian Draxler,FW,PSG,Ligue 1,2817.2833333333338,1697,1.0431846167909684,87.66953447259888
Neymar,FW,PSG,Ligue 1,1871.9333333333327,1146,1.0385609446957842,77.38254799301917
Edinson Cavani,FW,PSG,Ligue 1,5721.933333333333,898,0.9919617808443516,83.63440979955465
Giovani Lo Celso,Mid,PSG,Ligue 1,1961.583333333333,1484,1.0297042867579096,89.19683288409726
Yuri,Def,PSG,Ligue 1,1790.216666666667,875,1.06521110547363,83.79291428571432
Thomas Meunier,Def,PSG,Ligue 1,3408.3499999999995,1825,1.0275856371736145,81.5850410958905
Lucas Moura,FW,PSG,Ligue 1,2589.766666666667,1139,1.0035027728088686,83.29034240561904
Marquinhos,Def,PSG,Ligue 1,4980.083333333334,3411,1.0428752991993795,91.13787745529169
Christopher Nkunku,FW,PSG,Ligue 1,1083.3,535,1.0138524928412371,89.23121495327109
Grzegorz Krychowiak,Mid,PSG,Ligue 1,696.9333333333334,546,1.0189752355769035,93.64432234432243
Maxwell,Def,PSG,Ligue 1,1785.833333333333,1086,1.060046089920618,83.39051565377534
Blaise Matuidi,Mid,PSG,Ligue 1,2564.516666666667,1567,1.0280875220953312,89.57096362476078
Marco Verratti,Mid,PSG,Ligue 1,4061.85,4034,1.0489961271767243,87.29454635597416
Javier Pastore,Mid,PSG,Ligue 1,2307.55,1595,1.009781507023764,83.44708463949864
Hatem Ben Arfa,Mid,PSG,Ligue 1,699.2333333333332,357,0.9833676913074872,85.73977591036413
Ángel Di María,FW,PSG,Ligue 1,4269.0,2182,0.9895968255428562,75.71897341888173
Serge Aurier,Def,PSG,Ligue 1,1976.2666666666669,904,1.0446232270759863,81.96205752212389
Lass Diarra,Mid,PSG,Ligue 1,625.6999999999998,463,1.0452373995443718,90.91943844492438
Michael Ciani,Def,Lorient,Ligue 1,2260.2666666666664,965,1.0184391080617483,86.99689119170996
Alhassan Wakaso,Mid,Lorient,Ligue 1,714.1666666666665,366,1.0068704098554828,87.64918032786899
Majeed Waris,FW,Lorient,Ligue 1,2825.833333333333,634,0.9886270857902424,85.19605678233455
Sylvain Marveaux,FW,Lorient,Ligue 1,1903.966666666667,869,1.011990684063537,81.87215189873407
Mathieu Peybernes,Def,Lorient,Ligue 1,1590.8333333333335,713,1.020571588241106,82.31781206171117
Steven Moreira,Def,Lorient,Ligue 1,2525.7833333333333,1097,1.032482392804554,77.07702825888799
Wesley Lautoa,Mid,Lorient,Ligue 1,1468.083333333333,702,1.0257901411067212,88.18162393162406
Jérémie Aliadière,FW,Lorient,Ligue 1,487.3000000000001,112,0.8776228956996479,78.33660714285713
Vincent Le Goff,Def,Lorient,Ligue 1,3395.983333333333,1700,1.0529392836920302,79.88841176470604
Maxime Barthelme,FW,Lorient,Ligue 1,333.73333333333323,152,1.0407361473682382,75.85723684210528
Walid Mesloub,Mid,Lorient,Ligue 1,1214.6166666666666,774,1.001348628167952,82.96304909560726
Benjamin Jeannot,FW,Lorient,Ligue 1,558.6,149,0.9793227545243918,84.293288590604
Francois Bellugou,Mid,Lorient,Ligue 1,1406.6833333333334,850,1.0166818546305023,88.17611764705909
Arnold Mvuemba,Mid,Lorient,Ligue 1,2793.883333333333,1565,1.0149647133432451,90.27840255591067
Benjamin Moukandjo,FW,Lorient,Ligue 1,2004.5166666666669,498,0.9640168043350308,79.15341365461852
Cafú,Mid,Lorient,Ligue 1,1127.3166666666666,540,1.0104178974344349,90.90481481481481
Erwin Koffi,Def,Lorient,Ligue 1,1047.0666666666666,422,1.0222505844672345,78.35142180094793
Romain Philippoteaux,Mid,Lorient,Ligue 1,1605.4333333333334,520,0.9594787575865752,77.56615384615392
Moryke Fofana,Mid,Lorient,Ligue 1,366.7833333333333,137,0.9856351272628888,75.53764337851928
Zargo Toure,Def,Lorient,Ligue 1,1853.15,823,1.0365502232238861,84.75164034021874
Mohamed Mara,FW,Lorient,Ligue 1,661.2166666666667,204,0.9623913686248812,84.55245098039222
Matteo Guendouzi,Mid,Lorient,Ligue 1,446.28333333333336,219,1.0120638005019835,90.23561643835616
Jimmy Cabot,Mid,Lorient,Ligue 1,1347.5166666666667,545,0.9756660362877541,73.15633027522934
Léo Dubois,Def,Nantes,Ligue 1,6470.8166666666675,2582,1.0296943345798335,71.72757229537834
Diego Carlos,Def,Nantes,Ligue 1,5465.283333333333,1833,1.0236639907022789,81.11380250954723
Koffi Djidji,Def,Nantes,Ligue 1,5166.066666666668,1523,1.0107844512471815,79.57518056467518
Lucas Lima,Def,Nantes,Ligue 1,6423.266666666667,2246,1.0200220346191322,66.4784060552093
Jules Iloki,Mid,Nantes,Ligue 1,2742.3,812,0.9812204400175784,75.18032635467968
Guillaume Gillet,Mid,Nantes,Ligue 1,3566.083333333333,1527,1.0114006230652397,86.37609692206956
Valentin Rongier,Mid,Nantes,Ligue 1,4704.983333333334,2425,1.0116704433471695,86.49571134020623
Adrien Thomasson,Mid,Nantes,Ligue 1,4715.166666666667,1992,0.972943618037748,83.38047188755023
Emiliano Sala,FW,Nantes,Ligue 1,5934.6,1042,0.8996930876142641,81.17504798464495
Yacine Bammou,FW,Nantes,Ligue 1,2637.433333333334,805,0.9853279969220214,79.42621118012435
Felipe Pardo,Mid,Nantes,Ligue 1,611.0333333333333,153,0.9880133475010714,70.12156862745101
Mariusz Stepinski,FW,Nantes,Ligue 1,1189.75,221,0.9122318893462706,79.36380090497748
Alexander Kacaniklic,Mid,Nantes,Ligue 1,1065.8666666666668,231,0.9864392942990612,76.36017316017316
Abdoulaye Touré,Mid,Nantes,Ligue 1,3381.1833333333343,1350,0.9998323262558452,83.49548148148149
Oswaldo Vizcarrondo,Def,Nantes,Ligue 1,1504.0,402,1.0055093533317965,83.12412935323393
Rene Krhin,Mid,Nantes,Ligue 1,1370.9333333333334,401,1.0162227650883606,88.09700748129674
Nicolas Pallois,Def,Nantes,Ligue 1,2601.666666666668,645,1.0144212867450952,77.02868217054272
Amine Harit,Mid,Nantes,Ligue 1,2304.05,969,0.991772411267891,85.11723426212605
Andrei Girotto,Mid,Nantes,Ligue 1,1607.0000000000002,527,1.0018229518095714,82.9607210626186
Prejuce Nakoulma,FW,Nantes,Ligue 1,2053.45,454,0.9807514881892749,87.13986784140968
Nicolaj Thomsen,Mid,Nantes,Ligue 1,781.6666666666665,195,0.9805211897867862,77.92820512820511
Enock Kwateng,Def,Nantes,Ligue 1,549.2333333333332,205,0.9720049694558699,75.78000000000003
Chidozie Awaziem,Def,Nantes,Ligue 1,1578.7666666666669,481,1.027615823120274,76.87900207900212
Yassine El Ghanassy,Mid,Nantes,Ligue 1,696.3333333333333,252,1.0467586052703788,78.09444444444445
Anthony Walongwa,Def,Nantes,Ligue 1,360.10000000000014,135,1.0391502060537166,83.40148148148144
Samuel Moutoussamy,Mid,Nantes,Ligue 1,455.83333333333326,118,1.0322813417653012,84.5584745762712
Santy Ngom,FW,Nantes,Ligue 1,510.2333333333332,120,0.9583486914854402,79.12916666666668
Facundo Píriz,Mid,Montpellier,Ligue 1,868.0166666666665,371,1.0186293977656855,88.90970350404308
Hilton,Def,Montpellier,Ligue 1,5500.949999999999,2190,1.0233996658402185,80.75867579908684
Daniel Congré,Def,Montpellier,Ligue 1,4701.066666666668,1856,1.024988602455546,85.2091056034483
Pedro Mendes,Def,Montpellier,Ligue 1,3020.166666666667,1182,1.0109091422708325,83.85676818950935
Ruben Aguilar,Mid,Montpellier,Ligue 1,2601.05,1062,1.0398053151320443,76.88314500941627
Paul Lasne,Mid,Montpellier,Ligue 1,4795.883333333333,2183,1.0033361203781122,82.45510765002291
Ellyes Skhiri,Mid,Montpellier,Ligue 1,6620.3499999999985,2933,1.0090712061859797,88.221206955336
Jérôme Roussillon,Def,Montpellier,Ligue 1,4838.299999999998,1788,1.0372539726607377,76.3502796420583
Stéphane Sessegnon,Mid,Montpellier,Ligue 1,3458.5333333333333,1617,0.9960908934715204,87.10612244897976
Isaac Mbenza,FW,Montpellier,Ligue 1,3177.1666666666674,716,0.9553571428571422,78.21229050279335
Casimir Ninga,FW,Montpellier,Ligue 1,1905.733333333333,322,0.8818515733570593,78.88540372670806
Kévin Berigaud,Mid,Montpellier,Ligue 1,961.5666666666666,223,0.9323642735983644,79.83946188340808
Souleymane Camara,FW,Montpellier,Ligue 1,2179.2333333333336,496,0.9835962313243898,83.21995967741942
Nordi Mukiele,Def,Montpellier,Ligue 1,4459.633333333333,2051,1.0277427170932218,76.94861043393485
Junior Sambia,Mid,Montpellier,Ligue 1,1637.9499999999994,625,0.9918421452289382,85.33616000000009
Keagan Dolly,Mid,Montpellier,Ligue 1,1403.9333333333332,542,0.9891665932696018,81.69686346863472
Nicolas Saint-Ruf,Def,Montpellier,Ligue 1,650.0333333333333,219,1.060514951074181,83.52968036529683
Yacouba Sylla,Mid,Montpellier,Ligue 1,1103.1833333333334,555,0.994962348530074,86.01891891891893
Ryad Boudebouz,Mid,Montpellier,Ligue 1,3063.699999999999,1646,0.9861333897266624,81.01403402187142
Joris Marveaux,Mid,Montpellier,Ligue 1,388.26666666666665,143,0.9544025933422192,84.99440559440559
Mathieu Deplagne,Def,Montpellier,Ligue 1,1137.7166666666667,454,1.046814983629885,80.79889867841413
Morgan Sanson,Mid,Montpellier,Ligue 1,1823.9333333333332,697,0.97568205115538,81.31750358680063
Giovanni Sio,FW,Montpellier,Ligue 1,2296.9833333333336,490,0.9182938834281004,83.34000000000009
Steve Mounie,FW,Montpellier,Ligue 1,2977.7499999999995,454,0.9538136055422656,86.8297356828194
Lukas Pokorny,Def,Montpellier,Ligue 1,1152.1333333333334,478,1.0449497314020657,86.68912133891224
Anthony Vanden Borre,Def,Montpellier,Ligue 1,832.2,313,1.0250177251088828,78.85782747603834
William Remy,Def,Montpellier,Ligue 1,997.1,395,1.0493146467359715,80.58303797468355
Jonathan Ikone,FW,Montpellier,Ligue 1,1760.3166666666666,518,0.9451818231349234,81.49440154440161
Nicolas Cozza,Def,Montpellier,Ligue 1,572.6666666666665,228,1.0116544936756982,75.00307017543855
Alexander Djiku,Def,SC Bastia,Ligue 1,1849.3500000000006,557,0.9858927293297306,77.75763016157995
Lindsay Rose,Def,SC Bastia,Ligue 1,737.4333333333333,178,1.0127890814352272,80.43202247191012
Abdelhamid El Kaoutari,Def,SC Bastia,Ligue 1,1331.1833333333334,355,1.011986031162308,82.11436619718316
Pierre Bengtsson,Def,SC Bastia,Ligue 1,2623.883333333333,823,0.9708971958109964,75.58991494532201
Allan Saint-Maximin,Mid,SC Bastia,Ligue 1,2726.25,714,0.9787421351078424,81.13655462184877
Mehdi Mostefa,Mid,SC Bastia,Ligue 1,2376.9,862,1.0024598053545313,81.35440835266834
Prince Oniangué,Mid,SC Bastia,Ligue 1,1173.7666666666667,296,0.9830693610049148,86.60135135135141
Gaël Danic,Mid,SC Bastia,Ligue 1,1966.033333333333,660,0.9125109397618336,73.05848484848492
Axel Ngando,Mid,SC Bastia,Ligue 1,859.6333333333336,332,1.0262570791144672,87.75602409638553
Sadio Diallo,Mid,SC Bastia,Ligue 1,1347.0666666666666,548,0.9898225933351938,86.27956204379568
Lenny Nangis,Mid,SC Bastia,Ligue 1,1468.3166666666666,287,0.9610866686600316,81.57142857142856
